LAT,LON,YEAR,MO,DY,WS50M_RANGE,WS10M_RANGE,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M,KT,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN
36.78551,10.15781,2013,09,14,    4.19,    2.67,    1.03,    0.91,    5.23,    3.58,    3.44,    2.51,              0.60,-999,              5.20
36.78551,10.15781,2013,09,15,    5.74,    4.24,    0.84,    0.74,    6.57,    4.98,    4.30,    3.25,              0.48,-999,              4.25
36.78551,10.15781,2013,09,16,    3.70,    3.56,    3.87,    2.34,    7.58,    5.91,    5.74,    4.53,              0.62,-999,              5.36
36.78551,10.15781,2013,09,17,    3.73,    3.86,    4.15,    2.76,    7.88,    6.62,    6.00,    4.80,              0.65,              5.69,              5.61
36.78551,10.15781,2013,09,18,    3.73,    4.59,    5.82,    3.73,    9.55,    8.33,    7.89,    6.23,              0.48,-999,              4.13
36.78551,10.15781,2013,09,19,    2.36,    2.48,    3.31,    2.36,    5.67,    4.84,    4.59,    3.48,              0.24,-999,              2.01
36.78551,10.15781,2013,09,20,    6.08,    5.81,    3.54,    2.47,    9.62,    8.28,    7.06,    5.39,              0.43,-999,              3.66
36.78551,10.15781,2013,09,21,    1.73,    2.31,    5.52,    3.96,    7.25,    6.27,    6.52,    4.86,              0.66,              5.56,              5.44
36.78551,10.15781,2013,09,22,    3.42,    2.70,    3.65,    2.59,    7.07,    5.30,    5.82,    4.40,              0.58,-999,              4.93
36.78551,10.15781,2013,09,23,    3.88,    3.51,    1.68,    1.30,    5.56,    4.81,    4.03,    3.23,              0.65,-999,              5.44
36.78551,10.15781,2013,09,24,    6.95,    4.61,    0.40,    0.22,    7.35,    4.82,    3.22,    2.41,              0.68,              5.50,              5.49
36.78551,10.15781,2013,09,25,    5.73,    3.78,    3.31,    2.67,    9.04,    6.45,    6.50,    4.67,              0.64,-999,              5.28
36.78551,10.15781,2013,09,26,    6.25,    4.10,    2.24,    1.67,    8.49,    5.77,    4.55,    3.33,              0.67,              5.33,              5.30
36.78551,10.15781,2013,09,27,    5.36,    2.92,    0.97,    0.89,    6.33,    3.80,    3.16,    2.29,              0.65,-999,              5.37
36.78551,10.15781,2013,09,28,    4.77,    4.41,    2.91,    2.24,    7.68,    6.65,    5.70,    4.17,              0.65,              5.22,              5.18
36.78551,10.15781,2013,09,29,    6.86,    5.25,    0.66,    0.62,    7.52,    5.87,    4.25,    3.03,              0.56,-999,              4.39
36.78551,10.15781,2013,09,30,    7.67,    7.21,    4.18,    2.57,   11.85,    9.78,    8.84,    6.88,              0.59,              5.06,              4.73
36.78551,10.15781,2013,10,01,    4.46,    5.04,    4.84,    2.94,    9.30,    7.97,    7.45,    5.63,              0.64,              5.07,              5.03
36.78551,10.15781,2013,10,02,    1.55,    1.05,    3.88,    2.93,    5.44,    3.98,    4.72,    3.36,              0.64,              5.02,              5.00
36.78551,10.15781,2013,10,03,    3.70,    3.71,    5.32,    3.18,    9.01,    6.89,    7.23,    5.56,              0.53,-999,              4.08
36.78551,10.15781,2013,10,04,    1.44,    1.29,    8.82,    6.95,   10.25,    8.24,    9.60,    7.67,              0.63,-999,              4.81
36.78551,10.15781,2013,10,05,    8.38,    6.88,    1.10,    0.82,    9.47,    7.70,    6.55,    4.87,              0.62,              4.82,              4.73
36.78551,10.15781,2013,10,06,    4.55,    4.45,    2.64,    1.70,    7.18,    6.15,    4.92,    3.69,              0.41,-999,              3.04
36.78551,10.15781,2013,10,07,    3.89,    2.47,    0.34,    0.40,    4.24,    2.87,    2.63,    1.91,              0.52,-999,              3.79
36.78551,10.15781,2013,10,08,    1.97,    1.94,    0.65,    0.41,    2.62,    2.35,    1.81,    1.41,              0.58,-999,              4.18
36.78551,10.15781,2013,10,09,    5.45,    3.45,    0.32,    0.21,    5.77,    3.66,    1.94,    1.35,              0.63,-999,              4.64
36.78551,10.15781,2013,10,10,    6.45,    5.18,    1.21,    0.96,    7.66,    6.14,    5.30,    3.93,              0.29,-999,              2.09
36.78551,10.15781,2013,10,11,    5.63,    3.52,    1.69,    1.80,    7.32,    5.32,    5.31,    3.76,              0.57,-999,              4.15
36.78551,10.15781,2013,10,12,    9.52,    5.93,    0.26,    0.29,    9.78,    6.22,    4.82,    3.27,              0.52,              4.59,              3.68
36.78551,10.15781,2013,10,13,    3.98,    3.07,    0.90,    0.45,    4.88,    3.52,    2.78,    2.04,              0.63,-999,              4.42
36.78551,10.15781,2013,10,14,    4.90,    3.20,    0.32,    0.22,    5.23,    3.41,    2.23,    1.60,              0.61,-999,              4.29
36.78551,10.15781,2013,10,15,    6.23,    4.06,    0.15,    0.08,    6.39,    4.14,    2.34,    1.55,              0.49,-999,              3.31
36.78551,10.15781,2013,10,16,    7.31,    7.31,    6.63,    4.18,   13.93,   11.49,   10.83,    8.36,              0.63,-999,              4.29
36.78551,10.15781,2013,10,17,    4.94,    5.58,    6.17,    3.87,   11.11,    9.45,    9.37,    7.11,              0.65,              4.40,              4.37
36.78551,10.15781,2013,10,18,    5.38,    3.02,    1.83,    1.66,    7.21,    4.69,    4.17,    2.96,              0.64,              4.38,              4.35
36.78551,10.15781,2013,10,19,    5.44,    4.05,    3.84,    2.68,    9.28,    6.73,    6.20,    4.63,              0.61,-999,              4.01
36.78551,10.15781,2013,10,20,    1.67,    2.80,    8.05,    5.26,    9.72,    8.06,    8.85,    6.73,              0.64,-999,              4.12
36.78551,10.15781,2013,10,21,    2.20,    2.14,    6.63,    5.22,    8.82,    7.36,    7.79,    6.05,              0.63,-999,              4.06
36.78551,10.15781,2013,10,22,    1.73,    2.78,    7.98,    5.53,    9.70,    8.31,    8.74,    6.67,              0.65,              4.18,              4.15
36.78551,10.15781,2013,10,23,    4.65,    4.66,    4.61,    3.10,    9.25,    7.76,    7.20,    5.37,              0.63,-999,              4.13
36.78551,10.15781,2013,10,24,    7.51,    4.66,    1.05,    0.88,    8.55,    5.53,    5.22,    3.85,              0.63,-999,              4.13
36.78551,10.15781,2013,10,25,    2.29,    1.73,    6.65,    4.84,    8.94,    6.58,    7.64,    5.70,              0.63,-999,              3.96
36.78551,10.15781,2013,10,26,    1.64,    3.00,    6.96,    4.40,    8.60,    7.40,    7.91,    5.85,-999,-999,-999
36.78551,10.15781,2013,10,27,    3.16,    2.58,    3.62,    2.79,    6.77,    5.37,    5.33,    3.79,              0.63,-999,              3.87
36.78551,10.15781,2013,10,28,    4.71,    2.29,    2.64,    2.06,    7.35,    4.35,    4.60,    3.18,              0.64,              3.95,              3.92
36.78551,10.15781,2013,10,29,    4.87,    2.12,    4.72,    3.80,    9.59,    5.92,    7.07,    4.85,              0.64,              4.01,              3.98
36.78551,10.15781,2013,10,30,    4.92,    2.53,    2.33,    2.02,    7.25,    4.55,    3.97,    2.77,              0.52,-999,              3.11
36.78551,10.15781,2013,10,31,    4.03,    2.45,    0.63,    0.50,    4.66,    2.95,    2.40,    1.67,              0.57,-999,              3.35
36.78551,10.15781,2013,11,01,    2.27,    2.22,    2.84,    1.85,    5.11,    4.07,    4.11,    2.99,              0.62,              3.81,              3.68
36.78551,10.15781,2013,11,02,    4.13,    2.55,    1.23,    0.99,    5.36,    3.54,    3.55,    2.62,              0.61,              3.75,              3.61
36.78551,10.15781,2013,11,03,    4.74,    4.04,    0.43,    0.26,    5.17,    4.30,    2.92,    2.24,              0.63,              3.76,              3.73
36.78551,10.15781,2013,11,04,    5.18,    3.75,    3.21,    2.04,    8.39,    5.79,    4.94,    3.38,              0.64,              3.73,              3.69
36.78551,10.15781,2013,11,05,    7.17,    6.68,    9.04,    6.61,   16.21,   13.29,   13.17,   10.21,              0.36,-999,              2.08
36.78551,10.15781,2013,11,06,    5.68,    5.24,   11.81,    8.97,   17.49,   14.21,   15.11,   11.92,              0.52,-999,              2.94
36.78551,10.15781,2013,11,07,   10.86,    8.09,    0.78,    0.60,   11.64,    8.69,    6.84,    5.33,              0.63,              3.56,              3.49
36.78551,10.15781,2013,11,08,    4.48,    3.34,    0.61,    0.49,    5.09,    3.83,    3.44,    2.50,              0.63,              3.56,              3.53
36.78551,10.15781,2013,11,09,    3.68,    1.35,    3.36,    2.93,    7.04,    4.28,    5.44,    3.70,              0.53,-999,              2.93
36.78551,10.15781,2013,11,10,    3.63,    4.59,    6.27,    3.80,    9.90,    8.39,    8.09,    5.99,              0.48,-999,              2.60
36.78551,10.15781,2013,11,11,    8.15,    7.16,   10.14,    7.53,   18.29,   14.70,   14.52,   11.42,              0.44,-999,              2.40
36.78551,10.15781,2013,11,12,    8.74,    7.01,    2.34,    1.30,   11.08,    8.31,    6.61,    4.85,              0.38,-999,              2.04
36.78551,10.15781,2013,11,13,    2.42,    2.10,    4.94,    3.13,    7.36,    5.23,    6.04,    4.24,              0.50,-999,              2.67
36.78551,10.15781,2013,11,14,    1.02,    2.44,    6.42,    4.03,    7.44,    6.47,    7.00,    4.91,              0.39,-999,              2.06
36.78551,10.15781,2013,11,15,    5.45,    4.44,    3.63,    2.76,    9.09,    7.19,    6.70,    5.05,              0.26,-999,              1.38
36.78551,10.15781,2013,11,16,    5.73,    3.10,    1.43,    1.21,    7.16,    4.30,    3.49,    2.59,              0.61,-999,              3.13
36.78551,10.15781,2013,11,17,    4.58,    3.01,    4.97,    3.71,    9.55,    6.72,    7.56,    5.35,              0.61,-999,              3.10
36.78551,10.15781,2013,11,18,   12.45,   10.82,    5.33,    3.57,   17.78,   14.39,   10.88,    8.18,              0.55,-999,              2.78
36.78551,10.15781,2013,11,19,    4.57,    4.77,    6.29,    3.84,   10.86,    8.61,    9.09,    6.55,              0.61,              3.18,              3.14
36.78551,10.15781,2013,11,20,    3.17,    3.17,    7.71,    5.00,   10.88,    8.17,    8.86,    6.66,              0.61,              3.11,              3.07
36.78551,10.15781,2013,11,21,    1.92,    2.58,    5.94,    3.94,    7.86,    6.53,    6.83,    4.91,              0.57,-999,              2.88
36.78551,10.15781,2013,11,22,    3.09,    3.87,    8.11,    5.13,   11.19,    8.99,    9.68,    7.22,              0.63,              3.11,              3.04
36.78551,10.15781,2013,11,23,    3.32,    2.48,    6.58,    4.80,    9.90,    7.28,    8.10,    5.95,              0.61,              3.09,              2.90
36.78551,10.15781,2013,11,24,    3.68,    3.64,    8.88,    6.69,   12.56,   10.33,   10.62,    8.30,              0.53,-999,              2.61
36.78551,10.15781,2013,11,25,    2.96,    2.30,    6.35,    4.34,    9.31,    6.64,    7.90,    5.63,              0.48,-999,              2.35
36.78551,10.15781,2013,11,26,    4.92,    3.32,    4.95,    3.51,    9.87,    6.83,    7.90,    5.69,              0.51,-999,              2.41
36.78551,10.15781,2013,11,27,    5.26,    3.17,    0.66,    0.55,    5.91,    3.73,    3.63,    2.54,              0.40,-999,              1.91
36.78551,10.15781,2013,11,28,    6.67,    3.92,    1.71,    1.41,    8.38,    5.33,    5.07,    3.65,              0.61,-999,              2.83
36.78551,10.15781,2013,11,29,    5.50,    3.28,    1.52,    1.25,    7.01,    4.54,    4.03,    2.96,              0.44,-999,              2.09
36.78551,10.15781,2013,11,30,    3.53,    4.20,    6.75,    4.54,   10.28,    8.74,    8.40,    6.24,              0.33,-999,              1.53
36.78551,10.15781,2013,12,01,    5.11,    5.27,    8.40,    5.94,   13.50,   11.20,   10.73,    8.12,              0.18,-999,              0.81
36.78551,10.15781,2013,12,02,    5.50,    3.70,    3.10,    2.30,    8.60,    5.99,    5.59,    4.06,              0.49,-999,              2.26
36.78551,10.15781,2013,12,03,    6.98,    4.18,    0.42,    0.38,    7.40,    4.56,    3.43,    2.44,              0.57,              2.81,              2.55
36.78551,10.15781,2013,12,04,    3.73,    1.90,    3.63,    2.67,    7.36,    4.57,    5.09,    3.52,              0.37,-999,              1.68
36.78551,10.15781,2013,12,05,    2.49,    2.16,    5.40,    3.48,    7.90,    5.63,    6.69,    4.71,              0.50,-999,              2.30
36.78551,10.15781,2013,12,06,    4.03,    4.58,    8.14,    5.31,   12.17,    9.89,   10.43,    7.94,              0.39,-999,              1.75
36.78551,10.15781,2013,12,07,    9.08,    7.24,    2.79,    1.87,   11.87,    9.11,    7.72,    5.93,              0.34,-999,              1.55
36.78551,10.15781,2013,12,08,    2.98,    2.40,    2.06,    1.51,    5.04,    3.91,    3.47,    2.60,              0.43,-999,              1.92
36.78551,10.15781,2013,12,09,    4.34,    2.80,    0.18,    0.20,    4.52,    3.00,    2.17,    1.61,              0.54,-999,              2.42
36.78551,10.15781,2013,12,10,    4.31,    3.21,    1.67,    1.24,    5.98,    4.45,    3.92,    2.93,              0.48,-999,              2.17
36.78551,10.15781,2013,12,11,    3.10,    2.39,    1.74,    1.37,    4.84,    3.76,    4.02,    2.99,              0.49,-999,              2.16
36.78551,10.15781,2013,12,12,    3.10,    1.98,    0.24,    0.35,    3.34,    2.33,    1.84,    1.44,              0.62,              2.75,              2.68
36.78551,10.15781,2013,12,13,    3.27,    2.21,    1.12,    0.79,    4.38,    3.00,    2.29,    1.70,              0.61,              2.76,              2.68
36.78551,10.15781,2013,12,14,    1.28,    1.27,    3.19,    2.33,    4.47,    3.60,    3.95,    2.93,              0.56,-999,              2.45
36.78551,10.15781,2013,12,15,    3.49,    2.77,    4.68,    3.27,    8.17,    6.04,    6.80,    4.78,              0.45,-999,              1.97
36.78551,10.15781,2013,12,16,    5.18,    2.70,    2.54,    1.97,    7.73,    4.67,    4.68,    3.34,              0.46,-999,              2.01
36.78551,10.15781,2013,12,17,    4.44,    2.85,    0.14,    0.17,    4.58,    3.02,    2.30,    1.72,              0.62,              2.74,              2.67
36.78551,10.15781,2013,12,18,    2.19,    1.85,    3.82,    2.75,    6.01,    4.60,    4.92,    3.47,              0.50,-999,              2.17
36.78551,10.15781,2013,12,19,    5.48,    3.16,    3.60,    2.85,    9.09,    6.01,    5.34,    3.74,              0.47,              2.64,              2.01
36.78551,10.15781,2013,12,20,    3.78,    2.10,    4.78,    3.37,    8.57,    5.48,    6.76,    4.56,              0.32,-999,              1.41
36.78551,10.15781,2013,12,21,    1.10,    2.36,    6.37,    3.90,    7.47,    6.26,    6.85,    4.67,              0.31,-999,              1.31
36.78551,10.15781,2013,12,22,    2.01,    1.97,    6.29,    4.18,    8.30,    6.14,    7.38,    5.06,              0.14,-999,              0.61
36.78551,10.15781,2013,12,23,    2.54,    1.23,    4.48,    3.17,    7.02,    4.39,    5.70,    3.82,              0.42,-999,              1.80
36.78551,10.15781,2013,12,24,    6.32,    3.83,    0.38,    0.18,    6.70,    4.00,    3.85,    2.74,              0.53,-999,              2.31
36.78551,10.15781,2013,12,25,    7.72,    6.18,    5.63,    3.94,   13.35,   10.12,    7.94,    5.63,              0.59,              2.71,              2.61
36.78551,10.15781,2013,12,26,    4.83,    4.65,    9.45,    6.95,   14.27,   11.60,   12.51,    9.60,              0.49,-999,              2.11
36.78551,10.15781,2013,12,27,   11.08,   10.30,    6.66,    3.94,   17.74,   14.24,   12.69,    9.41,              0.47,-999,              2.06
36.78551,10.15781,2013,12,28,    6.14,    3.63,    0.38,    0.31,    6.52,    3.94,    4.14,    2.87,              0.59,              2.69,              2.59
