LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,RH2M,PS,T2M_RANGE,TS,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M
36.78551,10.15781,2012,05,28,    0.41,   10.37,   60.59,  100.36,   14.23,   23.12,   14.51,   14.51,   29.82,   15.59,   22.60
36.78551,10.15781,2012,05,29,    0.07,   10.66,   67.30,  100.40,    9.81,   22.69,   14.93,   14.93,   26.74,   16.93,   21.34
36.78551,10.15781,2012,05,30,    0.00,   10.37,   68.11,  100.87,    9.94,   22.25,   14.63,   14.63,   26.01,   16.07,   20.76
36.78551,10.15781,2012,05,31,    0.00,    9.14,   57.17,  100.98,   11.91,   23.00,   12.59,   12.60,   27.71,   15.80,   21.59
36.78551,10.15781,2012,06,01,    0.00,    9.31,   54.89,  100.75,   13.03,   23.92,   12.90,   12.91,   28.99,   15.96,   22.53
36.78551,10.15781,2012,06,02,    0.00,   10.05,   55.31,  100.62,   12.97,   24.49,   14.03,   14.03,   30.15,   17.17,   23.65
36.78551,10.15781,2012,06,03,    0.02,   11.27,   58.39,  100.46,   12.98,   25.39,   15.80,   15.80,   31.27,   18.30,   24.61
36.78551,10.15781,2012,06,04,    4.17,   12.40,   67.67,  100.46,    9.78,   24.68,   17.39,   17.39,   29.05,   19.27,   23.73
36.78551,10.15781,2012,06,05,    0.00,   10.33,   63.01,  100.64,    9.63,   22.98,   14.49,   14.50,   27.18,   17.54,   21.94
36.78551,10.15781,2012,06,06,    0.00,    9.54,   55.41,  100.56,   13.85,   24.14,   13.23,   13.23,   29.99,   16.15,   22.74
36.78551,10.15781,2012,06,07,    0.00,   12.15,   61.83,  100.27,   14.99,   25.75,   17.02,   17.02,   32.90,   17.91,   24.87
36.78551,10.15781,2012,06,08,    0.00,   11.83,   55.17,  100.13,   12.81,   26.60,   16.46,   16.47,   33.81,   21.00,   26.31
36.78551,10.15781,2012,06,09,    0.16,   12.76,   70.60,  100.42,    8.03,   24.29,   17.82,   17.82,   27.82,   19.79,   23.49
36.78551,10.15781,2012,06,10,    0.01,   11.07,   63.75,  100.47,    9.86,   23.87,   15.53,   15.53,   28.27,   18.41,   22.85
36.78551,10.15781,2012,06,11,    0.00,   10.04,   49.48,  100.12,   15.68,   26.19,   13.87,   13.87,   33.50,   17.83,   25.40
36.78551,10.15781,2012,06,12,    0.00,   11.66,   55.85,  100.00,   12.90,   26.75,   16.28,   16.29,   33.22,   20.32,   25.84
36.78551,10.15781,2012,06,13,    0.00,    9.71,   57.26,  100.68,    8.46,   24.09,   13.50,   13.50,   27.14,   18.67,   22.52
36.78551,10.15781,2012,06,14,    0.07,   10.23,   58.12,  100.65,   10.65,   23.67,   14.21,   14.21,   28.65,   18.00,   23.11
36.78551,10.15781,2012,06,15,    0.04,   13.27,   63.36,  100.67,   12.85,   27.09,   18.31,   18.31,   33.37,   20.52,   25.99
36.78551,10.15781,2012,06,16,    0.00,   13.17,   64.61,  100.73,   11.42,   26.75,   18.24,   18.24,   32.08,   20.66,   25.55
36.78551,10.15781,2012,06,17,    0.00,   11.90,   57.64,  100.74,   11.02,   27.10,   16.51,   16.51,   31.89,   20.87,   25.78
36.78551,10.15781,2012,06,18,    0.00,   10.84,   48.64,  100.57,   12.93,   28.02,   15.09,   15.09,   34.32,   21.39,   27.06
36.78551,10.15781,2012,06,19,    0.00,   10.99,   46.72,  100.53,   13.87,   28.78,   15.33,   15.33,   35.49,   21.61,   27.99
36.78551,10.15781,2012,06,20,    0.00,   11.06,   44.43,  100.39,   13.93,   29.37,   15.35,   15.35,   36.19,   22.26,   28.93
36.78551,10.15781,2012,06,21,    0.00,   13.41,   59.52,  100.36,   11.23,   28.52,   18.56,   18.56,   33.73,   22.50,   27.18
36.78551,10.15781,2012,06,22,    0.00,   11.51,   53.34,  100.67,   12.12,   27.58,   15.96,   15.96,   32.92,   20.80,   26.51
36.78551,10.15781,2012,06,23,    0.00,   11.82,   52.68,  100.92,   12.88,   28.34,   16.46,   16.46,   33.87,   20.99,   27.23
36.78551,10.15781,2012,06,24,    0.00,   11.09,   47.81,  100.80,   12.77,   28.90,   15.42,   15.42,   34.52,   21.74,   27.79
36.78551,10.15781,2012,06,25,    0.00,   11.74,   54.73,  100.65,   11.26,   27.47,   16.19,   16.19,   32.42,   21.17,   26.42
36.78551,10.15781,2012,06,26,    0.00,   12.57,   59.47,  100.70,   11.01,   27.13,   17.46,   17.46,   32.16,   21.15,   26.17
36.78551,10.15781,2012,06,27,    0.00,   13.45,   63.41,  100.69,   10.68,   27.65,   18.59,   18.59,   31.86,   21.18,   26.22
36.78551,10.15781,2012,06,28,    0.00,   12.22,   52.18,  100.45,   13.54,   29.60,   16.84,   16.84,   34.52,   20.98,   27.87
36.78551,10.15781,2012,06,29,    0.00,   12.38,   49.98,  100.37,   13.62,   30.22,   17.03,   17.03,   35.78,   22.15,   28.83
36.78551,10.15781,2012,06,30,    0.00,   12.04,   47.82,  100.44,   12.42,   30.39,   16.54,   16.54,   35.66,   23.24,   29.12
36.78551,10.15781,2012,07,01,    0.00,   11.00,   45.11,  100.39,   12.95,   29.70,   15.09,   15.09,   35.04,   22.09,   28.57
36.78551,10.15781,2012,07,02,    0.11,   13.26,   59.07,  100.67,    9.98,   28.82,   18.35,   18.35,   32.61,   22.63,   27.18
36.78551,10.15781,2012,07,03,    0.11,   12.84,   57.57,  100.58,   12.21,   29.29,   17.89,   17.89,   33.80,   21.59,   27.06
36.78551,10.15781,2012,07,04,    0.62,   13.89,   61.90,  100.22,   10.94,   29.68,   19.12,   19.12,   33.23,   22.29,   27.08
36.78551,10.15781,2012,07,05,    0.00,   13.75,   57.68,  100.02,   12.34,   30.19,   18.84,   18.84,   34.49,   22.15,   28.09
36.78551,10.15781,2012,07,06,    0.02,   13.88,   55.25,  100.16,   12.60,   30.60,   18.78,   18.78,   35.83,   23.23,   29.02
36.78551,10.15781,2012,07,07,    0.00,   12.80,   49.60,  100.33,   13.23,   31.05,   17.66,   17.67,   36.35,   23.12,   29.53
36.78551,10.15781,2012,07,08,    0.00,   13.53,   45.97,  100.11,   15.64,   32.77,   18.27,   18.27,   40.50,   24.86,   31.79
36.78551,10.15781,2012,07,09,    0.01,   15.07,   55.71,  100.31,   10.50,   31.20,   20.27,   20.27,   36.53,   26.03,   30.32
36.78551,10.15781,2012,07,10,    0.00,   13.31,   46.17,  100.41,   13.38,   33.16,   18.25,   18.25,   38.51,   25.13,   31.47
36.78551,10.15781,2012,07,11,    0.00,   13.99,   44.01,  100.49,   12.32,   34.11,   19.13,   19.13,   39.72,   27.40,   33.22
36.78551,10.15781,2012,07,12,    0.16,   14.36,   52.77,  100.59,   11.57,   31.90,   19.54,   19.54,   36.95,   25.37,   30.48
36.78551,10.15781,2012,07,13,    0.00,   12.23,   51.55,  100.54,    9.99,   29.73,   16.87,   16.87,   33.68,   23.69,   28.12
36.78551,10.15781,2012,07,14,    0.00,   10.97,   38.79,  100.28,   17.14,   31.95,   15.09,   15.09,   39.50,   22.36,   31.13
36.78551,10.15781,2012,07,15,    0.00,   13.66,   53.16,  100.48,    9.81,   30.97,   18.73,   18.73,   34.24,   24.43,   29.47
36.78551,10.15781,2012,07,16,    0.00,   10.87,   53.50,  101.07,    8.00,   27.30,   15.27,   15.27,   29.77,   21.77,   25.57
36.78551,10.15781,2012,07,17,    0.00,   10.84,   56.07,  101.13,    8.71,   26.55,   15.27,   15.27,   29.57,   20.86,   24.75
36.78551,10.15781,2012,07,18,    0.00,   11.54,   56.70,  100.91,   10.40,   27.55,   16.14,   16.14,   31.21,   20.81,   25.57
36.78551,10.15781,2012,07,19,    0.00,   10.78,   49.10,  100.65,   14.04,   29.38,   14.74,   14.74,   33.85,   19.82,   26.83
36.78551,10.15781,2012,07,20,    0.00,   11.28,   43.05,  100.35,   15.76,   31.29,   15.12,   15.12,   37.82,   22.06,   29.81
36.78551,10.15781,2012,07,21,    0.01,   11.85,   45.79,  100.35,   13.21,   31.01,   16.20,   16.21,   37.01,   23.80,   29.58
36.78551,10.15781,2012,07,22,    0.10,   11.25,   54.87,  100.42,    7.88,   27.28,   15.65,   15.65,   30.14,   22.26,   25.62
36.78551,10.15781,2012,07,23,    4.55,   10.73,   56.93,  100.09,    6.28,   25.47,   14.89,   14.89,   27.66,   21.38,   24.16
36.78551,10.15781,2012,07,24,    0.93,   11.42,   59.31,  100.33,    8.99,   26.19,   16.01,   16.01,   29.09,   20.10,   24.54
36.78551,10.15781,2012,07,25,    0.00,   12.22,   60.26,  100.63,   12.06,   27.95,   17.07,   17.07,   31.81,   19.75,   25.46
36.78551,10.15781,2012,07,26,    0.00,   12.76,   56.60,  100.65,   11.60,   29.23,   17.71,   17.71,   33.46,   21.87,   27.25
36.78551,10.15781,2012,07,27,    0.00,   11.50,   47.82,  100.51,   13.68,   29.94,   15.85,   15.85,   35.68,   22.00,   28.34
36.78551,10.15781,2012,07,28,    0.00,   10.62,   38.59,  100.29,   15.69,   31.61,   14.59,   14.59,   38.91,   23.23,   30.67
36.78551,10.15781,2012,07,29,    0.63,   13.54,   49.07,  100.38,   12.57,   32.13,   18.56,   18.56,   37.93,   25.36,   30.70
36.78551,10.15781,2012,07,30,    0.00,   13.80,   54.71,  100.61,   11.77,   31.13,   18.82,   18.82,   35.69,   23.92,   29.16
36.78551,10.15781,2012,07,31,    0.00,   12.80,   52.92,  100.62,   12.28,   30.24,   17.46,   17.46,   34.94,   22.66,   28.45
36.78551,10.15781,2012,08,01,    0.00,   12.35,   50.06,  100.45,   13.88,   30.55,   16.82,   16.82,   35.98,   22.10,   28.76
36.78551,10.15781,2012,08,02,    0.00,   11.07,   41.31,  100.39,   15.60,   31.77,   14.90,   14.90,   38.39,   22.79,   30.20
36.78551,10.15781,2012,08,03,    0.00,   11.78,   41.30,  100.35,   15.14,   32.31,   15.94,   15.93,   39.34,   24.19,   31.28
36.78551,10.15781,2012,08,04,    0.00,   12.26,   42.61,  100.20,   14.09,   32.90,   16.57,   16.57,   39.27,   25.18,   31.42
36.78551,10.15781,2012,08,05,    0.00,   12.41,   39.91,  100.07,   16.92,   33.53,   16.53,   16.52,   41.82,   24.90,   32.77
36.78551,10.15781,2012,08,06,    0.03,   13.32,   43.13,  100.40,   13.43,   34.01,   17.93,   17.93,   40.28,   26.85,   32.69
36.78551,10.15781,2012,08,07,    0.05,   15.44,   57.65,  100.75,   10.42,   32.07,   20.63,   20.63,   36.41,   25.99,   30.22
36.78551,10.15781,2012,08,08,    0.00,   13.83,   51.51,  100.75,   13.93,   32.14,   18.63,   18.63,   38.02,   24.09,   30.28
36.78551,10.15781,2012,08,09,    0.00,   12.72,   49.42,  100.79,   10.87,   30.77,   17.22,   17.22,   35.53,   24.65,   29.56
36.78551,10.15781,2012,08,10,    0.00,   11.77,   46.72,  100.59,   11.50,   30.47,   15.80,   15.80,   35.38,   23.87,   29.17
36.78551,10.15781,2012,08,11,    0.00,   13.26,   56.26,  100.41,   10.34,   29.77,   18.14,   18.15,   33.65,   23.31,   27.97
36.78551,10.15781,2012,08,12,    0.00,   11.96,   47.80,  100.37,   14.03,   31.36,   16.05,   16.06,   36.00,   21.97,   29.01
36.78551,10.15781,2012,08,13,    0.01,   12.46,   45.79,  100.13,   12.51,   31.29,   16.82,   16.82,   37.75,   25.24,   30.42
36.78551,10.15781,2012,08,14,    0.24,   14.40,   59.19,  100.23,   12.34,   30.48,   19.53,   19.53,   35.54,   23.21,   28.48
36.78551,10.15781,2012,08,15,    0.00,   13.36,   56.51,  100.44,   13.40,   30.39,   18.10,   18.10,   35.14,   21.74,   28.03
36.78551,10.15781,2012,08,16,    0.00,   11.49,   41.99,  100.55,   16.27,   31.92,   15.34,   15.34,   39.47,   23.20,   30.59
36.78551,10.15781,2012,08,17,    0.00,   13.05,   52.56,  100.56,   12.49,   30.73,   17.68,   17.68,   35.63,   23.14,   28.89
36.78551,10.15781,2012,08,18,    0.01,   14.72,   63.16,  100.68,    9.67,   30.06,   19.97,   19.97,   32.97,   23.30,   27.81
36.78551,10.15781,2012,08,19,    0.00,   13.53,   53.77,  100.88,   11.32,   31.26,   18.48,   18.48,   35.35,   24.03,   29.18
36.78551,10.15781,2012,08,20,    0.00,   13.16,   51.70,  100.95,   11.16,   31.34,   18.02,   18.02,   35.13,   23.98,   29.39
36.78551,10.15781,2012,08,21,    0.00,   13.48,   52.24,  100.81,   11.12,   31.57,   18.51,   18.51,   35.14,   24.02,   29.60
36.78551,10.15781,2012,08,22,    0.00,   12.62,   48.60,  100.69,   11.06,   31.93,   17.34,   17.34,   35.47,   24.41,   29.70
36.78551,10.15781,2012,08,23,    0.00,   12.65,   48.27,  100.46,   12.38,   31.39,   17.24,   17.24,   36.15,   23.78,   29.82
36.78551,10.15781,2012,08,24,    0.02,   13.46,   48.43,  100.22,   12.24,   32.38,   18.34,   18.34,   37.19,   24.95,   30.79
36.78551,10.15781,2012,08,25,    0.00,   12.96,   44.08,  100.24,   13.03,   33.43,   17.54,   17.54,   38.89,   25.86,   31.79
36.78551,10.15781,2012,08,26,    0.26,   15.24,   60.88,  100.46,    8.87,   30.41,   20.50,   20.50,   34.14,   25.28,   29.00
36.78551,10.15781,2012,08,27,    0.00,   11.26,   51.63,  100.82,    8.82,   28.54,   15.72,   15.72,   31.44,   22.61,   26.73
36.78551,10.15781,2012,08,28,    0.00,   11.15,   51.81,  100.87,   11.84,   28.90,   15.36,   15.36,   32.79,   20.95,   26.51
36.78551,10.15781,2012,08,29,    0.00,   10.55,   46.80,  100.89,   12.66,   29.45,   14.26,   14.26,   34.06,   21.40,   27.32
36.78551,10.15781,2012,08,30,    0.00,   10.92,   45.40,  100.65,   14.25,   30.10,   14.70,   14.71,   35.80,   21.55,   28.39
36.78551,10.15781,2012,08,31,    8.51,   13.44,   64.44,  100.58,    7.57,   26.67,   18.45,   18.45,   30.43,   22.86,   25.91
36.78551,10.15781,2012,09,01,    0.59,    9.84,   54.06,  100.75,    6.92,   25.30,   13.74,   13.74,   27.96,   21.04,   23.69
36.78551,10.15781,2012,09,02,   38.31,   11.01,   75.99,  100.70,    6.23,   21.27,   15.51,   15.51,   22.83,   16.60,   19.93
36.78551,10.15781,2012,09,03,    0.39,   10.36,   65.69,  100.56,   10.16,   22.83,   14.57,   14.57,   26.42,   16.26,   21.30
36.78551,10.15781,2012,09,04,    0.50,   11.29,   66.04,  100.51,    9.05,   23.89,   15.89,   15.89,   27.39,   18.34,   22.59
36.78551,10.15781,2012,09,05,    0.00,   11.90,   63.01,  100.66,   11.19,   25.53,   16.70,   16.70,   30.22,   19.04,   24.27
36.78551,10.15781,2012,09,06,    0.01,   11.93,   61.94,  100.87,    9.63,   25.97,   16.79,   16.79,   30.16,   20.53,   24.63
36.78551,10.15781,2012,09,07,    0.00,   11.83,   61.60,  101.04,   10.54,   26.04,   16.58,   16.58,   30.25,   19.70,   24.61
36.78551,10.15781,2012,09,08,    0.53,   12.42,   61.74,  100.90,   10.11,   26.56,   17.39,   17.39,   31.01,   20.90,   25.36
36.78551,10.15781,2012,09,09,    3.96,   14.51,   71.08,  100.74,    9.30,   26.59,   19.90,   19.90,   30.93,   21.63,   25.57
36.78551,10.15781,2012,09,10,    0.65,   13.61,   67.50,  100.80,   10.05,   26.78,   18.73,   18.73,   31.40,   21.35,   25.37
36.78551,10.15781,2012,09,11,    2.02,   15.06,   75.22,  100.75,    7.12,   25.96,   20.49,   20.49,   29.57,   22.45,   25.24
36.78551,10.15781,2012,09,12,    2.94,   14.55,   69.78,  100.36,   10.76,   26.74,   19.80,   19.80,   32.22,   21.46,   25.86
36.78551,10.15781,2012,09,13,    6.31,   12.63,   74.71,   99.91,    5.64,   23.24,   17.37,   17.37,   24.99,   19.35,   22.30
36.78551,10.15781,2012,09,14,    3.15,    9.85,   62.36,   99.90,    5.27,   22.24,   13.67,   13.68,   24.13,   18.86,   21.21
36.78551,10.15781,2012,09,15,    0.70,   10.78,   66.12,  100.22,    8.15,   23.03,   15.14,   15.14,   26.23,   18.08,   21.78
36.78551,10.15781,2012,09,16,    0.01,   11.68,   68.36,  100.50,    8.75,   23.88,   16.42,   16.42,   27.77,   19.02,   22.59
36.78551,10.15781,2012,09,17,    0.00,   10.92,   64.94,  100.61,   11.04,   23.98,   15.26,   15.27,   28.26,   17.22,   22.34
36.78551,10.15781,2012,09,18,    0.00,   12.19,   64.88,  100.46,   13.22,   25.35,   16.64,   16.64,   31.46,   18.24,   24.15
36.78551,10.15781,2012,09,19,    0.00,   12.67,   64.70,  100.34,   11.73,   25.72,   17.24,   17.24,   31.90,   20.17,   24.82
36.78551,10.15781,2012,09,20,    0.00,   11.93,   66.04,  100.79,    8.63,   24.63,   16.73,   16.73,   28.90,   20.27,   23.55
36.78551,10.15781,2012,09,21,    0.02,   12.54,   64.95,  100.90,   12.64,   25.75,   17.56,   17.56,   31.99,   19.34,   24.67
36.78551,10.15781,2012,09,22,    0.00,   12.44,   55.60,  100.64,   13.86,   26.92,   17.06,   17.06,   34.96,   21.10,   27.13
36.78551,10.15781,2012,09,23,    0.00,   10.97,   44.85,  100.58,   15.28,   28.00,   15.12,   15.12,   37.08,   21.80,   28.66
36.78551,10.15781,2012,09,24,    0.03,   11.02,   49.16,  100.44,   12.51,   26.95,   15.15,   15.16,   35.05,   22.54,   27.13
36.78551,10.15781,2012,09,25,    0.09,   12.30,   61.19,  100.42,    8.82,   25.58,   17.12,   17.12,   30.58,   21.75,   25.27
36.78551,10.15781,2012,09,26,    0.02,   13.41,   63.32,  100.22,   10.90,   26.37,   18.24,   18.24,   32.54,   21.65,   26.11
36.78551,10.15781,2012,09,27,    0.10,   12.52,   56.16,  100.24,   11.60,   26.86,   16.93,   16.93,   33.82,   22.21,   26.99
36.78551,10.15781,2012,09,28,    0.00,   14.04,   62.42,  100.27,   11.63,   27.26,   18.86,   18.86,   33.78,   22.15,   27.13
36.78551,10.15781,2012,09,29,    0.35,   13.79,   61.72,  100.30,   11.81,   27.75,   18.65,   18.65,   34.17,   22.36,   27.03
36.78551,10.15781,2012,09,30,    1.51,   13.89,   72.69,  100.51,    8.24,   25.65,   19.16,   19.16,   29.62,   21.38,   24.43
36.78551,10.15781,2012,10,01,    1.42,   12.43,   70.17,  100.84,    7.36,   24.32,   17.44,   17.44,   27.74,   20.38,   23.23
36.78551,10.15781,2012,10,02,    0.01,   10.96,   65.86,  101.15,    8.77,   23.77,   15.52,   15.52,   27.41,   18.64,   22.26
36.78551,10.15781,2012,10,03,    0.03,   11.22,   66.36,  101.08,   10.87,   23.99,   15.87,   15.87,   28.85,   17.98,   22.52
36.78551,10.15781,2012,10,04,    0.00,   13.02,   68.92,  100.84,   11.85,   25.10,   17.92,   17.92,   31.29,   19.45,   24.30
36.78551,10.15781,2012,10,05,    0.01,   13.71,   68.76,  100.84,   11.44,   25.87,   18.51,   18.51,   32.13,   20.69,   25.19
36.78551,10.15781,2012,10,06,    0.01,   13.45,   67.15,  100.94,   10.80,   26.07,   18.30,   18.30,   31.66,   20.86,   25.29
36.78551,10.15781,2012,10,07,    0.03,   12.33,   60.83,  100.89,   10.72,   26.23,   17.13,   17.13,   31.74,   21.02,   25.50
36.78551,10.15781,2012,10,08,    0.20,   13.31,   71.40,  100.76,    6.75,   25.08,   18.49,   18.49,   28.37,   21.62,   24.06
36.78551,10.15781,2012,10,09,    0.00,   12.68,   66.11,  100.54,   10.62,   25.61,   17.62,   17.62,   30.70,   20.08,   24.50
36.78551,10.15781,2012,10,10,    0.05,   12.54,   68.12,  100.38,    9.12,   24.72,   17.40,   17.40,   29.30,   20.18,   23.79
36.78551,10.15781,2012,10,11,    0.61,   11.35,   63.06,  100.22,   10.38,   23.85,   15.86,   15.86,   29.61,   19.23,   23.41
36.78551,10.15781,2012,10,12,   15.67,   12.74,   72.83,  100.32,    7.68,   23.18,   17.70,   17.70,   27.42,   19.74,   22.94
36.78551,10.15781,2012,10,13,   14.91,   12.67,   82.97,  100.33,    4.45,   21.16,   17.69,   17.69,   23.04,   18.59,   20.70
36.78551,10.15781,2012,10,14,    8.58,   11.33,   73.72,  100.15,    6.73,   21.20,   15.89,   15.89,   24.73,   17.99,   20.79
36.78551,10.15781,2012,10,15,    1.95,   11.16,   74.59,   99.87,    8.73,   20.73,   15.55,   15.55,   25.77,   17.04,   20.31
36.78551,10.15781,2012,10,16,    0.02,    8.74,   64.28,  100.77,    7.12,   19.98,   11.95,   11.95,   23.04,   15.92,   18.95
36.78551,10.15781,2012,10,17,    0.00,    8.63,   62.12,  101.05,   10.16,   19.98,   11.87,   11.87,   25.12,   14.96,   19.34
36.78551,10.15781,2012,10,18,    0.02,   11.03,   71.92,  100.76,   10.54,   21.21,   15.29,   15.29,   26.49,   15.95,   20.87
36.78551,10.15781,2012,10,19,    0.06,   13.85,   81.22,  100.63,   10.28,   22.87,   19.07,   19.07,   27.99,   17.71,   22.55
36.78551,10.15781,2012,10,20,    1.23,   15.05,   85.89,  100.64,    6.15,   22.99,   20.49,   20.49,   26.52,   20.37,   22.99
36.78551,10.15781,2012,10,21,    0.50,   14.78,   85.50,  100.56,    4.81,   22.55,   20.18,   20.18,   25.74,   20.93,   22.75
36.78551,10.15781,2012,10,22,    1.40,   12.76,   75.26,  100.68,    6.29,   22.69,   17.84,   17.84,   26.18,   19.88,   22.47
36.78551,10.15781,2012,10,23,    5.01,   11.96,   79.17,  100.77,    4.97,   21.15,   16.88,   16.88,   23.64,   18.67,   20.62
36.78551,10.15781,2012,10,24,   12.01,   11.00,   77.41,  100.56,    6.01,   20.09,   15.53,   15.54,   23.21,   17.20,   19.59
36.78551,10.15781,2012,10,25,    0.47,   10.00,   71.58,  100.33,    8.62,   20.25,   14.01,   14.01,   24.06,   15.43,   19.30
36.78551,10.15781,2012,10,26,    0.02,   10.84,   71.78,   99.71,    8.36,   20.49,   15.09,   15.09,   25.64,   17.28,   20.44
36.78551,10.15781,2012,10,27,    0.20,   10.35,   66.86,   99.14,    8.56,   21.08,   14.31,   14.31,   26.13,   17.57,   20.76
36.78551,10.15781,2012,10,28,    3.22,    8.60,   74.74,   99.71,    4.84,   17.29,   11.37,   11.38,   18.09,   13.25,   16.13
36.78551,10.15781,2012,10,29,    0.22,    6.30,   59.82,  100.44,    5.51,   16.23,    7.05,    7.06,   18.42,   12.91,   14.89
36.78551,10.15781,2012,10,30,    0.02,    6.90,   59.07,  100.08,   10.84,   16.85,    8.26,    8.27,   21.70,   10.86,   16.43
36.78551,10.15781,2012,10,31,    1.82,    9.06,   66.71,   99.13,    9.63,   18.86,   12.09,   12.09,   24.79,   15.16,   18.67
36.78551,10.15781,2012,11,01,    0.07,    8.38,   63.39,   99.62,   10.17,   18.70,   11.05,   11.05,   24.35,   14.18,   18.31
36.78551,10.15781,2012,11,02,    0.39,    9.54,   71.92,  100.49,    7.57,   18.92,   13.26,   13.26,   23.19,   15.62,   18.49
